what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findPrevious",1290063897703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290064000828
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290065394546
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.edit.opendecl",1290065410343
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290065479093
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290065480125
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290065480656
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290065622781
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290065625093
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290065631984
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.edit.opendecl",1290065634328
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.edit.opendecl",1290065636562
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290065658265
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290065658906
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290065695609
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290065717718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290065720671
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290065725718
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290065730609
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290065730953
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290065736234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290065737421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290065881265
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290065884515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290065890281
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290065904203
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1290065917343
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290065940578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290065941250
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290065942609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290065943125
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290065945046
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290067920265
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290067927859
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290067930328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290067937515
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1290067948828
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1290067949125
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1290067966531
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290067998968
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290067999671
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290068003937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290068006953
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290068322937
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1290068330281
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1290068332203
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1290068337203
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1290068337484
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1290068339703
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1290068340765
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findPrevious",1290068356109
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1290068357671
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1290068357828
