what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1284028514942
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284028517208
activated,view,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.ui.views.MakeView",1284028519598
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284028521208
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284028526223
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284028535692
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284028536052
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1284028537567
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284028539489
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284028551692
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1284028551708
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.rename",1284028551708
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1284028555411
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1284028555442
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1284028569052
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1284028571348
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1284028572661
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284028573614
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1284028573645
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1284028573927
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284028657208
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1284028657395
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284028659927
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284028660067
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284028664880
