what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1284022026692
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1284022026770
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1284022029411
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineEnd",1284022029567
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1284022030255
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1284022031958
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1284022034161
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1284022038848
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1284022039083
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1284022040208
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284022041083
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284022042098
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284022057942
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284022060161
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284022091333
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284022112567
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284022166489
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284022167427
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284022167739
activated,view,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.ui.views.MakeView",1284022170083
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1284022176098
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284022178614
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284022182239
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284022631552
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1284022636864
