what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1284038970958
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284038972427
activated,view,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.ui.views.MakeView",1284038975880
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284038980567
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284040174895
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1284040201223
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1284040204020
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1284040215630
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1284040218942
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1284040229630
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1284040232395
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1284040233302
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1284040236973
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1284040240614
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284040268583
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284041594177
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284041594989
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284096644145
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284096645036
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284096646427
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284096646552
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284096648177
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284096648677
stopped,bundle,com.zylin.embeddedcdt,4.9.1,"com.zylin.embeddedcdt",1284096649223
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1284096649333
